SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102056406	0	2016-04-19 14:56:47.87	2016-04-19 14:56:48.89	1	3	Wrong Hour
1	98102254571	2	2016-04-19 15:17:53.59	2016-04-19 15:17:54.59	1	3	Wrong Hour
2	98102109088	3	2016-04-19 15:23:59.87	2016-04-19 15:24:00.87	1	3	Wrong Hour
3	98102108806	4	2016-04-19 15:27:43.34	2016-04-19 15:27:44.34	1	3	Wrong Hour
4	98102108473	5	2016-04-19 15:30:49.21	2016-04-19 15:30:50.21	1	3	Wrong Hour
5	98102109088	6	2016-04-19 15:32:28.89	2016-04-19 15:32:29.89	1	3	Wrong Hour
6	98102109088	8	2016-04-19 15:39:23.10	2016-04-19 15:39:24.12	1	3	Wrong Hour
7	98102108473	9	2016-04-19 15:42:49.54	2016-04-19 15:42:50.45	1	3	Wrong Hour
8	98102108473	9	2016-04-19 15:42:50.45	2016-04-19 15:42:51.45	1	3	Wrong Hour
9	98102056406	11	2016-04-19 16:40:14.04	2016-04-19 16:40:15.04	1	3	Wrong Hour
10	98102056406	12	2016-04-19 16:47:23.00	2016-04-19 16:47:24.00	1	3	Wrong Hour
11	98102254571	13	2016-04-19 16:52:33.82	2016-04-19 16:52:34.82	1	3	Wrong Hour
12	98102108982	14	2016-04-19 16:53:14.42	2016-04-19 16:53:15.42	1	3	Wrong Hour
13	98102254571	16	2016-04-19 17:01:19.46	2016-04-19 17:01:20.46	1	3	Wrong Hour
14	98102254571	16	2016-04-19 17:01:28.65	2016-04-19 17:01:28.96	1	3	Wrong Hour
15	98102254571	16	2016-04-19 17:01:28.96	2016-04-19 17:01:29.26	1	3	Wrong Hour
16	98102254571	16	2016-04-19 17:01:29.26	2016-04-19 17:01:29.45	1	3	Wrong Hour
17	98102254571	16	2016-04-19 17:01:29.45	2016-04-19 17:01:30.45	1	3	Wrong Hour
18	98102254571	16	2016-04-19 17:01:31.89	2016-04-19 17:01:32.89	1	3	Wrong Hour
19	98102254571	16	2016-04-19 17:01:33.81	2016-04-19 17:01:34.81	1	3	Wrong Hour
20	98102108806	17	2016-04-19 17:43:00.84	2016-04-19 17:43:01.84	1	3	Wrong Hour
21	98102108806	17	2016-04-19 17:43:02.03	2016-04-19 17:43:03.03	1	3	Wrong Hour
22	98102056406	19	2016-04-19 18:10:45.46	2016-04-19 18:10:46.46	1	3	Wrong Hour
23	98102056406	21	2016-04-19 18:16:41.76	2016-04-19 18:16:42.76	1	3	Wrong Hour
24	98102108473	22	2016-04-19 18:19:40.01	2016-04-19 18:19:41.01	1	3	Wrong Hour
25	98102108473	22	2016-04-19 18:19:45.65	2016-04-19 18:19:46.65	1	3	Wrong Hour
26	98102109088	23	2016-04-19 18:30:28.46	2016-04-19 18:30:29.46	1	3	Wrong Hour
27	98102108806	25	2016-04-19 18:33:11.32	2016-04-19 18:33:12.32	1	3	Wrong Hour
28	98102109088	26	2016-04-19 18:34:57.53	2016-04-19 18:34:58.53	1	3	Wrong Hour
29	98102056406	27	2016-04-19 18:35:12.95	2016-04-19 18:35:13.95	1	3	Wrong Hour
30	98102056406	27	2016-04-19 18:35:15.34	2016-04-19 18:35:16.34	1	3	Wrong Hour
31	98102254571	28	2016-04-19 18:35:45.56	2016-04-19 18:35:46.56	1	3	Wrong Hour
32	98102254571	28	2016-04-19 18:35:47.84	2016-04-19 18:35:48.84	1	3	Wrong Hour
33	98102109088	30	2016-04-19 18:43:26.50	2016-04-19 18:43:27.50	1	3	Wrong Hour
34	98102109088	30	2016-04-19 18:43:31.42	2016-04-19 18:43:32.42	1	3	Wrong Hour
35	98102109088	32	2016-04-19 18:47:43.25	2016-04-19 18:47:44.25	1	3	Wrong Hour
36	98102108806	33	2016-04-19 18:51:24.46	2016-04-19 18:51:25.46	1	3	Wrong Hour
37	98102056406	35	2016-04-19 19:58:05.04	2016-04-19 19:58:06.04	1	3	Wrong Hour
38	98102056406	35	2016-04-19 19:58:16.37	2016-04-19 19:58:17.37	1	3	Wrong Hour
39	98102109088	37	2016-04-19 19:58:45.10	2016-04-19 19:58:46.10	1	3	Wrong Hour
40	98102109088	38	2016-04-19 19:58:59.98	2016-04-19 19:59:00.98	1	3	Wrong Hour
41	98102056406	40	2016-04-19 19:59:20.96	2016-04-19 19:59:21.96	1	3	Wrong Hour
42	98102056406	40	2016-04-19 19:59:24.82	2016-04-19 19:59:25.43	1	3	Wrong Hour
43	98102056406	40	2016-04-19 19:59:25.43	2016-04-19 19:59:26.43	1	3	Wrong Hour
44	98102056406	40	2016-04-19 19:59:31.07	2016-04-19 19:59:32.09	1	3	Wrong Hour
45	98102056406	40	2016-04-19 19:59:32.76	2016-04-19 19:59:33.76	1	3	Wrong Hour
46	98102056406	40	2016-04-19 19:59:34.21	2016-04-19 19:59:35.21	1	3	Wrong Hour
47	98102108982	41	2016-04-19 20:00:05.67	2016-04-19 20:00:06.67	1	3	Wrong Hour
48	98102108982	44	2016-04-19 20:01:09.73	2016-04-19 20:01:10.73	1	3	Wrong Hour
49	98102108982	44	2016-04-19 20:01:28.23	2016-04-19 20:01:29.23	1	3	Wrong Hour
50	98102254571	47	2016-04-19 20:02:22.03	2016-04-19 20:02:23.03	1	3	Wrong Hour
51	98102056406	48	2016-04-19 20:02:31.43	2016-04-19 20:02:32.45	1	3	Wrong Hour
52	98102056406	49	2016-04-19 20:02:48.32	2016-04-19 20:02:49.32	1	3	Wrong Hour
53	98102056406	49	2016-04-19 20:03:07.34	2016-04-19 20:03:08.34	1	3	Wrong Hour
54	98102056406	51	2016-04-19 20:03:37.68	2016-04-19 20:03:38.68	1	3	Wrong Hour
55	98102056406	51	2016-04-19 20:03:45.85	2016-04-19 20:03:46.87	1	3	Wrong Hour
56	98102056406	51	2016-04-19 20:03:53.09	2016-04-19 20:03:54.09	1	3	Wrong Hour
57	98102108982	52	2016-04-19 20:04:19.73	2016-04-19 20:04:20.73	1	3	Wrong Hour
58	98102109088	53	2016-04-19 20:04:24.51	2016-04-19 20:04:25.51	1	3	Wrong Hour
59	98102056406	54	2016-04-19 20:04:45.87	2016-04-19 20:04:46.87	1	3	Wrong Hour
60	98102108982	59	2016-04-19 20:05:21.18	2016-04-19 20:05:22.18	1	3	Wrong Hour
61	98102108982	66	2016-04-19 20:06:27.46	2016-04-19 20:06:28.48	1	3	Wrong Hour
62	98102056406	68	2016-04-19 20:06:55.67	2016-04-19 20:06:56.67	1	3	Wrong Hour
63	98102109088	70	2016-04-19 20:07:09.34	2016-04-19 20:07:10.35	1	3	Wrong Hour
64	98102109088	70	2016-04-19 20:07:28.12	2016-04-19 20:07:29.12	1	3	Wrong Hour
65	98102109088	70	2016-04-19 20:07:36.28	2016-04-19 20:07:37.28	1	3	Wrong Hour
66	98102109088	70	2016-04-19 20:07:40.43	2016-04-19 20:07:41.43	1	3	Wrong Hour
67	98102109088	78	2016-04-19 20:08:02.92	2016-04-19 20:08:03.92	1	3	Wrong Hour
68	98102056406	79	2016-04-19 20:08:25.20	2016-04-19 20:08:25.35	1	3	Wrong Hour
69	98102056406	79	2016-04-19 20:08:25.37	2016-04-19 20:08:26.28	1	3	Wrong Hour
70	98102056406	79	2016-04-19 20:08:26.28	2016-04-19 20:08:26.40	1	3	Wrong Hour
71	98102056406	79	2016-04-19 20:08:26.40	2016-04-19 20:08:27.42	1	3	Wrong Hour
